Date,Region/City,Region/City-Eng,Day-Confirmed,Day-Deaths,Day-Recovered,Confirmed,Deaths,Recovered
2020-01-26,Diamond Princess,Diamond Princess,3.0,0.0,0.0,3.0,0.0,0.0
2020-01-31,Тюменская область,Tyumen region,1.0,0.0,0.0,1.0,0.0,0.0
2020-01-31,Забайкальский край,Transbaikal region,1.0,0.0,0.0,1.0,0.0,0.0
2020-02-12,Тюменская область,Tyumen region,0.0,0.0,1.0,1.0,0.0,1.0
2020-02-12,Забайкальский край,Transbaikal region,0.0,0.0,1.0,1.0,0.0,1.0
2020-02-03,Московская область,Moscow region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-05,Санкт-Петербург,St. Petersburg,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-06,Москва,Moscow,5.0,0.0,0.0,5.0,0.0,0.0
2020-03-06,Нижегородская область,Nizhny Novgorod Region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-06,Diamond Princess,Diamond Princess,0.0,0.0,3.0,3.0,0.0,3.0
2020-03-07,Москва,Moscow,0.0,0.0,1.0,5.0,0.0,1.0
2020-03-07,Санкт-Петербург,St. Petersburg,1.0,0.0,0.0,2.0,0.0,0.0
2020-03-07,Липецкая область,Lipetsk region,3.0,0.0,0.0,3.0,0.0,0.0
2020-03-08,Московская область,Moscow region,1.0,0.0,0.0,2.0,0.0,0.0
2020-03-08,Белгород,Belgorod,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-08,Калининградская область,Kaliningrad region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-09,Москва,Moscow,3.0,0.0,0.0,8.0,0.0,1.0
2020-03-11,Москва,Moscow,6.0,0.0,0.0,14.0,0.0,1.0
2020-03-11,Московская область,Moscow region,2.0,0.0,0.0,4.0,0.0,0.0
2020-03-12,Москва,Moscow,4.0,0.0,0.0,18.0,0.0,1.0
2020-03-12,Калининградская область,Kaliningrad region,1.0,0.0,0.0,2.0,0.0,0.0
2020-03-12,Краснодарский край,Krasnodar region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-13,Москва,Moscow,5.0,0.0,0.0,23.0,0.0,1.0
2020-03-13,Московская область,Moscow region,1.0,0.0,0.0,5.0,0.0,0.0
2020-03-13,Санкт-Петербург,St. Petersburg,3.0,0.0,0.0,5.0,0.0,0.0
2020-03-13,Ленинградская область,Leningrad region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-13,Пермский край,Perm,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-14,Москва,Moscow,9.0,0.0,0.0,32.0,0.0,1.0
2020-03-14,Московская область,Moscow region,1.0,0.0,0.0,6.0,0.0,0.0
2020-03-14,Санкт-Петербург,St. Petersburg,1.0,0.0,0.0,6.0,0.0,0.0
2020-03-14,Кемеровская область,Kemerovo region,2.0,0.0,0.0,2.0,0.0,0.0
2020-03-14,Калининградская область,Kaliningrad region,1.0,0.0,0.0,3.0,0.0,0.0
2020-03-15,Московская область,Moscow region,3.0,0.0,0.0,9.0,0.0,0.0
2020-03-15,Тюменская область,Tyumen region,1.0,0.0,0.0,2.0,0.0,1.0
2020-03-16,Москва,Moscow,20.0,0.0,0.0,52.0,0.0,1.0
2020-03-16,Санкт-Петербург,St. Petersburg,3.0,0.0,2.0,9.0,0.0,2.0
2020-03-16,Московская область,Moscow region,1.0,0.0,0.0,10.0,0.0,0.0
2020-03-16,Самарская область,Samara Region,3.0,0.0,0.0,3.0,0.0,0.0
2020-03-16,Кировская область,Kirov region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-16,Пермский край,Perm,1.0,0.0,0.0,2.0,0.0,0.0
2020-03-16,Республика коми,Komi Republic,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-17,Москва,Moscow,3.0,0.0,0.0,55.0,0.0,1.0
2020-03-17,Самарская область,Samara Region,2.0,0.0,0.0,5.0,0.0,0.0
2020-03-17,Калининградская область,Kaliningrad region,2.0,0.0,0.0,5.0,0.0,0.0
2020-03-17,Тверская область,Tver region,2.0,0.0,0.0,2.0,0.0,0.0
2020-03-17,Московская область,Moscow region,2.0,0.0,0.0,12.0,0.0,0.0
2020-03-17,Красноярский край,Krasnoyarsk region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-17,Тамбовская область,Tambov Region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-17,Калужская область,Kaluga region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-17,Нижегородская область,Nizhny Novgorod Region,1.0,0.0,1.0,2.0,0.0,1.0
2020-03-17,Пензенская область,Penza region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-17,Республика Татарстан,Republic of Tatarstan,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-17,Республика Хакасия,The Republic of Khakassia,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-17,Свердловская область,Sverdlovsk region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-17,Архангельская область,Arhangelsk region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-17,Ярославская область,Yaroslavskaya oblast,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-18,Москва,Moscow,31.0,0.0,0.0,86.0,0.0,1.0
2020-03-18,Томская область,Tomsk region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-18,Новосибирская область,Novosibirsk region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-19,Москва,Moscow,12.0,0.0,4.0,98.0,0.0,5.0
2020-03-19,Московская область,Moscow region,5.0,0.0,1.0,17.0,0.0,1.0
2020-03-19,Свердловская область,Sverdlovsk region,5.0,0.0,0.0,6.0,0.0,0.0
2020-03-19,Тульская область,Tula region,3.0,0.0,0.0,3.0,0.0,0.0
2020-03-19,Красноярский край,Krasnoyarsk region,3.0,0.0,0.0,4.0,0.0,0.0
2020-03-19,Хабаровский край,Khabarovsk region,3.0,0.0,0.0,3.0,0.0,0.0
2020-03-19,Тамбовская область,Tambov Region,2.0,0.0,0.0,3.0,0.0,0.0
2020-03-19,Воронежская область,Voronezh region,2.0,0.0,0.0,2.0,0.0,0.0
2020-03-19,Краснодарский край,Krasnodar region,2.0,0.0,0.0,3.0,0.0,0.0
2020-03-19,Кировская область,Kirov region,2.0,0.0,0.0,3.0,0.0,0.0
2020-03-19,Ивановская область,Ivanovo region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-19,Рязанская область,Ryazan Oblast,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-19,Мурманская область,Murmansk region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-19,Нижегородская область,Nizhny Novgorod Region,1.0,0.0,0.0,3.0,0.0,1.0
2020-03-19,Пермский край,Perm,1.0,0.0,0.0,3.0,0.0,0.0
2020-03-19,Новосибирская область,Novosibirsk region,1.0,0.0,0.0,2.0,0.0,0.0
2020-03-19,Якутия,Yakutia,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-19,Оренбургская область,Orenburg region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-19,Ханты-Мансийский АО,Khanty-Mansiysk,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-19,Санкт-Петербург,St. Petersburg,1.0,0.0,0.0,10.0,0.0,2.0
2020-03-19,Республика Чувашия,Chuvash Republic,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-19,Саратовская область,Saratov region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-19,Тверская область,Tver region,1.0,0.0,0.0,3.0,0.0,0.0
2020-03-19,Липецкая область,Lipetsk region,0.0,0.0,3.0,3.0,0.0,3.0
2020-03-20,Москва,Moscow,33.0,0.0,0.0,131.0,0.0,5.0
2020-03-20,Якутия,Yakutia,6.0,0.0,0.0,7.0,0.0,0.0
2020-03-20,Санкт-Петербург,St. Petersburg,4.0,0.0,0.0,14.0,0.0,2.0
2020-03-20,Самарская область,Samara Region,4.0,0.0,0.0,9.0,0.0,0.0
2020-03-20,Кировская область,Kirov region,2.0,0.0,0.0,5.0,0.0,0.0
2020-03-20,Новосибирская область,Novosibirsk region,2.0,0.0,0.0,4.0,0.0,0.0
2020-03-20,Московская область,Moscow region,1.0,0.0,0.0,18.0,0.0,1.0
2020-03-20,Ульяновская область,Ulyanovsk region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-20,Тюменская область,Tyumen region,1.0,0.0,0.0,3.0,0.0,1.0
2020-03-20,Калининградская область,Kaliningrad region,0.0,0.0,1.0,5.0,0.0,1.0
2020-03-21,Московская область,Moscow region,17.0,0.0,0.0,35.0,0.0,1.0
2020-03-21,Москва,Moscow,6.0,0.0,3.0,137.0,0.0,8.0
2020-03-21,Республика Татарстан,Republic of Tatarstan,5.0,0.0,0.0,6.0,0.0,0.0
2020-03-21,Нижегородская область,Nizhny Novgorod Region,4.0,0.0,0.0,7.0,0.0,1.0
2020-03-21,Свердловская область,Sverdlovsk region,3.0,0.0,0.0,9.0,0.0,0.0
2020-03-21,Тульская область,Tula region,2.0,0.0,0.0,5.0,0.0,0.0
2020-03-21,Калининградская область,Kaliningrad region,2.0,0.0,0.0,7.0,0.0,1.0
2020-03-21,Санкт-Петербург,St. Petersburg,2.0,0.0,0.0,16.0,0.0,2.0
2020-03-21,Кабардино-Балкарская Республика,Kabardino-Balkar Republic,2.0,0.0,0.0,2.0,0.0,0.0
2020-03-21,Краснодарский край,Krasnodar region,2.0,0.0,0.0,5.0,0.0,0.0
2020-03-21,Рязанская область,Ryazan Oblast,1.0,0.0,0.0,2.0,0.0,0.0
2020-03-21,Ставропольский край,Stavropol region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-21,Курганская область,Kurgan region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-21,Челябинская область,Chelyabinsk region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-21,Ханты-Мансийский АО,Khanty-Mansiysk,1.0,0.0,0.0,2.0,0.0,0.0
2020-03-21,Красноярский край,Krasnoyarsk region,1.0,0.0,0.0,5.0,0.0,0.0
2020-03-21,Хабаровский край,Khabarovsk region,1.0,0.0,0.0,4.0,0.0,0.0
2020-03-21,Республика Крым,Republic of Crimea,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-22,Москва,Moscow,54.0,0.0,0.0,191.0,0.0,8.0
2020-03-22,Новгородская область,Novgorod region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-22,Кировская область,Kirov region,2.0,0.0,0.0,7.0,0.0,0.0
2020-03-22,Архангельская область,Arhangelsk region,1.0,0.0,0.0,2.0,0.0,0.0
2020-03-22,Брянская область,Bryansk region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-22,Удмуртская Республика,Udmurt republic,2.0,0.0,0.0,2.0,0.0,0.0
2020-03-23,Москва,Moscow,71.0,0.0,1.0,262.0,0.0,9.0
2020-03-23,Московская область,Moscow region,0.0,0.0,1.0,35.0,0.0,2.0
2020-03-24,Москва,Moscow,28.0,0.0,0.0,290.0,0.0,9.0
2020-03-24,Санкт-Петербург,St. Petersburg,5.0,0.0,0.0,21.0,0.0,2.0
2020-03-24,Воронежская область,Voronezh region,4.0,0.0,0.0,6.0,0.0,0.0
2020-03-24,Свердловская область,Sverdlovsk region,4.0,0.0,0.0,13.0,0.0,0.0
2020-03-24,Республика Башкортостан,Republic of Bashkortostan,3.0,0.0,0.0,3.0,0.0,0.0
2020-03-24,Липецкая область,Lipetsk region,2.0,0.0,0.0,5.0,0.0,3.0
2020-03-24,Орловская область,Oryol Region,2.0,0.0,0.0,2.0,0.0,0.0
2020-03-24,Ленинградская область,Leningrad region,2.0,0.0,0.0,3.0,0.0,0.0
2020-03-24,Приморский край,Primorsky Krai,2.0,0.0,0.0,2.0,0.0,0.0
2020-03-24,Калужская область,Kaluga region,1.0,0.0,0.0,2.0,0.0,0.0
2020-03-24,Чеченская Республика,Chechen Republic,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-24,Волгоградская область,Volgograd region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-24,Республика Татарстан,Republic of Tatarstan,1.0,0.0,0.0,7.0,0.0,0.0
2020-03-24,Самарская область,Samara Region,1.0,0.0,0.0,10.0,0.0,0.0
2020-03-24,Московская область,Moscow region,0.0,0.0,1.0,35.0,0.0,3.0
2020-03-24,Кемеровская область,Kemerovo region,0.0,0.0,1.0,2.0,0.0,1.0
2020-03-24,Красноярский край,Krasnoyarsk region,0.0,0.0,3.0,5.0,0.0,3.0
2020-03-25,Москва,Moscow,120.0,0.0,5.0,410.0,0.0,14.0
2020-03-25,Московская область,Moscow region,6.0,0.0,0.0,41.0,0.0,3.0
2020-03-25,Республика Крым,Republic of Crimea,6.0,0.0,0.0,7.0,0.0,0.0
2020-03-25,Псковская область,Pskov region,4.0,0.0,0.0,4.0,0.0,0.0
2020-03-25,Краснодарский край,Krasnodar region,4.0,0.0,0.0,9.0,0.0,0.0
2020-03-25,Оренбургская область,Orenburg region,3.0,0.0,0.0,4.0,0.0,0.0
2020-03-25,Якутия,Yakutia,3.0,0.0,0.0,10.0,0.0,0.0
2020-03-25,Тульская область,Tula region,2.0,0.0,0.0,7.0,0.0,0.0
2020-03-25,Республика коми,Komi Republic,2.0,0.0,0.0,3.0,0.0,0.0
2020-03-25,Кабардино-Балкарская Республика,Kabardino-Balkar Republic,2.0,0.0,0.0,4.0,0.0,0.0
2020-03-25,Пермский край,Perm,2.0,0.0,0.0,5.0,0.0,0.0
2020-03-25,Брянская область,Bryansk region,1.0,0.0,0.0,2.0,0.0,0.0
2020-03-25,Архангельская область,Arhangelsk region,1.0,0.0,0.0,3.0,0.0,0.0
2020-03-25,Калининградская область,Kaliningrad region,1.0,0.0,1.0,8.0,0.0,2.0
2020-03-25,Ставропольский край,Stavropol region,1.0,0.0,0.0,2.0,0.0,0.0
2020-03-25,Ростовская область,Rostov region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-25,Республика Башкортостан,Republic of Bashkortostan,1.0,0.0,0.0,4.0,0.0,0.0
2020-03-25,Нижегородская область,Nizhny Novgorod Region,1.0,0.0,0.0,8.0,0.0,1.0
2020-03-25,Пензенская область,Penza region,1.0,0.0,0.0,2.0,0.0,0.0
2020-03-25,Челябинская область,Chelyabinsk region,1.0,0.0,0.0,2.0,0.0,0.0
2020-03-26,Москва,Moscow,136.0,2.0,1.0,546.0,2.0,15.0
2020-03-26,Свердловская область,Sverdlovsk region,7.0,0.0,0.0,20.0,0.0,0.0
2020-03-26,Санкт-Петербург,St. Petersburg,5.0,0.0,0.0,26.0,0.0,2.0
2020-03-26,Пермский край,Perm,5.0,0.0,0.0,10.0,0.0,0.0
2020-03-26,Якутия,Yakutia,4.0,0.0,0.0,14.0,0.0,0.0
2020-03-26,Ставропольский край,Stavropol region,3.0,0.0,0.0,5.0,0.0,0.0
2020-03-26,Республика Татарстан,Republic of Tatarstan,3.0,0.0,0.0,10.0,0.0,0.0
2020-03-26,Челябинская область,Chelyabinsk region,3.0,0.0,0.0,5.0,0.0,0.0
2020-03-26,Красноярский край,Krasnoyarsk region,3.0,0.0,0.0,8.0,0.0,3.0
2020-03-26,Псковская область,Pskov region,2.0,0.0,0.0,6.0,0.0,0.0
2020-03-26,Самарская область,Samara Region,2.0,0.0,0.0,12.0,0.0,0.0
2020-03-26,Ханты-Мансийский АО,Khanty-Mansiysk,2.0,0.0,0.0,4.0,0.0,0.0
2020-03-26,Республика Бурятия,The Republic of Buryatia,2.0,0.0,0.0,2.0,0.0,0.0
2020-03-26,Республика Хакасия,The Republic of Khakassia,1.0,0.0,0.0,2.0,0.0,0.0
2020-03-26,Кемеровская область,Kemerovo region,1.0,0.0,0.0,3.0,0.0,1.0
2020-03-26,Новосибирская область,Novosibirsk region,1.0,0.0,0.0,5.0,0.0,0.0
2020-03-26,Томская область,Tomsk region,1.0,0.0,0.0,2.0,0.0,0.0
2020-03-26,Хабаровский край,Khabarovsk region,1.0,0.0,0.0,5.0,0.0,0.0
2020-03-26,Московская область,Moscow region,0.0,0.0,5.0,41.0,0.0,8.0
2020-03-27,Волгоградская область,Volgograd region,3.0,0.0,0.0,4.0,0.0,0.0
2020-03-27,Ивановская область,Ivanovo region,1.0,0.0,0.0,2.0,0.0,0.0
2020-03-27,Кировская область,Kirov region,1.0,0.0,0.0,8.0,0.0,0.0
2020-03-27,Москва,Moscow,157.0,1.0,3.0,703.0,3.0,18.0
2020-03-27,Московская область,Moscow region,8.0,0.0,1.0,49.0,0.0,9.0
2020-03-27,Орловская область,Oryol Region,1.0,0.0,0.0,3.0,0.0,0.0
2020-03-27,Республика Дагестан,The Republic of Dagestan,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-27,Республика Крым,Republic of Crimea,7.0,0.0,0.0,14.0,0.0,0.0
2020-03-27,Республика Мордовия,The Republic of Mordovia,2.0,0.0,0.0,2.0,0.0,0.0
2020-03-27,Республика Татарстан,Republic of Tatarstan,1.0,0.0,1.0,11.0,0.0,1.0
2020-03-27,Ростовская область,Rostov region,1.0,0.0,0.0,2.0,0.0,0.0
2020-03-27,Самарская область,Samara Region,2.0,0.0,0.0,14.0,0.0,0.0
2020-03-27,Санкт-Петербург,St. Petersburg,0.0,0.0,3.0,26.0,0.0,5.0
2020-03-27,Севастополь,Sevastopol,5.0,0.0,0.0,5.0,0.0,0.0
2020-03-27,Тульская область,Tula region,1.0,0.0,0.0,8.0,0.0,0.0
2020-03-27,Удмуртская Республика,Udmurt republic,2.0,0.0,0.0,4.0,0.0,0.0
2020-03-27,Чеченская Республика,Chechen Republic,2.0,0.0,0.0,3.0,0.0,0.0
2020-03-27,Ярославская область,Yaroslavskaya oblast,1.0,0.0,0.0,2.0,0.0,0.0
2020-03-28,Брянская область,Bryansk region,1.0,0.0,0.0,3.0,0.0,0.0
2020-03-28,Ивановская область,Ivanovo region,5.0,0.0,0.0,7.0,0.0,0.0
2020-03-28,Калининградская область,Kaliningrad region,3.0,0.0,0.0,11.0,0.0,2.0
2020-03-28,Кемеровская область,Kemerovo region,0.0,0.0,1.0,3.0,0.0,2.0
2020-03-28,Кировская область,Kirov region,0.0,0.0,2.0,8.0,0.0,2.0
2020-03-28,Костромская область,Kostroma region,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-28,Краснодарский край,Krasnodar region,8.0,0.0,0.0,17.0,0.0,0.0
2020-03-28,Красноярский край,Krasnoyarsk region,4.0,0.0,0.0,12.0,0.0,3.0
2020-03-28,Ленинградская область,Leningrad region,4.0,0.0,0.0,7.0,0.0,0.0
2020-03-28,Липецкая область,Lipetsk region,3.0,0.0,0.0,8.0,0.0,3.0
2020-03-28,Москва,Moscow,114.0,0.0,0.0,817.0,3.0,18.0
2020-03-28,Московская область,Moscow region,36.0,0.0,0.0,85.0,0.0,9.0
2020-03-28,Нижегородская область,Nizhny Novgorod Region,3.0,0.0,0.0,11.0,0.0,1.0
2020-03-28,Новосибирская область,Novosibirsk region,2.0,0.0,0.0,7.0,0.0,0.0
2020-03-28,Оренбургская область,Orenburg region,2.0,0.0,0.0,6.0,0.0,0.0
2020-03-28,Пермский край,Perm,1.0,0.0,0.0,11.0,0.0,0.0
2020-03-28,Республика Адыгея,Republic of Adygea,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-28,Республика Бурятия,The Republic of Buryatia,6.0,0.0,0.0,8.0,0.0,0.0
2020-03-28,Республика Крым,Republic of Crimea,1.0,0.0,0.0,15.0,0.0,0.0
2020-03-28,Республика Татарстан,Republic of Tatarstan,3.0,0.0,0.0,14.0,0.0,1.0
2020-03-28,Самарская область,Samara Region,0.0,0.0,1.0,14.0,0.0,1.0
2020-03-28,Санкт-Петербург,St. Petersburg,11.0,0.0,0.0,37.0,0.0,5.0
2020-03-28,Саратовская область,Saratov region,1.0,0.0,0.0,2.0,0.0,0.0
2020-03-28,Сахалинская область,Sakhalin region,4.0,0.0,0.0,4.0,0.0,0.0
2020-03-28,Свердловская область,Sverdlovsk region,4.0,0.0,0.0,24.0,0.0,0.0
